timestamp,subscriber_count_Connected,phoenix_memory_chunksize_cm_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,total_allocated_memory_globalP_smf,chunk_create_count_minus_destroy_count_cm_globalP_smf,phoenix_memory_chunksize_cm_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,total_allocated_memory_packetP_smf,chunk_create_count_minus_destroy_count_cm_packetP_smf,phoenix_memory_chunksize_cm_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,total_allocated_memory_sessionP_smf,chunk_create_count_minus_destroy_count_cm_sessionP_smf,phoenix_memory_chunksize_cm_transactionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,total_allocated_memory_transactionP_smf,chunk_create_count_minus_destroy_count_cm_transactionP_smf
2024-10-13 08:41:23.467000008,931,3072,8,127.998046875,39,4096,3414,51.18359375,3870,3072,8,159.17578125,25184,4096,3,32,5
2024-10-13 08:41:24.467000008,932,3072,8,127.998046875,39,4096,3415,51.18359375,3872,3072,8,159.17578125,25211,4096,3,32,5
2024-10-13 08:41:25.467000008,933,3072,8,127.998046875,39,4096,3421,51.18359375,3874,3072,8,159.17578125,25238,4096,3,32,5
2024-10-13 08:41:26.467000008,934,3072,8,127.998046875,39,4096,3424,51.18359375,3876,3072,8,159.17578125,25265,4096,3,32,5
2024-10-13 08:41:27.467000008,935,3072,8,127.998046875,39,4096,3428,51.18359375,3878,3072,8,159.17578125,25292,4096,3,32,5
2024-10-13 08:41:28.467000008,936,3072,8,127.998046875,39,4096,3431,51.18359375,3880,3072,8,159.17578125,25319,4096,3,32,5
2024-10-13 08:41:29.467000008,937,3072,8,127.998046875,39,4096,3434,51.18359375,3882,3072,8,159.17578125,25346,4096,3,32,5
2024-10-13 08:41:30.467000008,938,3072,8,127.998046875,39,4096,3437,51.18359375,3884,3072,8,159.17578125,25373,4096,3,32,5
2024-10-13 08:41:31.467000008,939,3072,8,127.998046875,39,4096,3441,51.18359375,3886,3072,8,159.17578125,25400,4096,3,32,5
2024-10-13 08:41:32.467000008,940,3072,8,127.998046875,39,4096,3441,51.18359375,3888,3072,8,159.17578125,25427,4096,3,32,5
2024-10-13 08:41:33.467000008,941,3072,8,127.998046875,39,4096,3444,51.18359375,3890,3072,8,159.17578125,25454,4096,3,32,5
2024-10-13 08:41:34.467000008,942,3072,8,127.998046875,39,4096,3448,51.18359375,3892,3072,8,159.17578125,25481,4096,3,32,5
2024-10-13 08:41:35.467000008,943,3072,8,127.998046875,39,4096,3451,51.18359375,3894,3072,8,159.17578125,25508,4096,3,32,5
2024-10-13 08:41:36.467000008,944,3072,8,127.998046875,39,4096,3457,51.18359375,3896,3072,8,159.17578125,25535,4096,3,32,5
2024-10-13 08:41:37.467000008,945,3072,8,127.998046875,39,4096,3458,51.18359375,3898,3072,8,159.17578125,25562,4096,3,32,5
2024-10-13 08:41:38.467000008,946,3072,8,127.998046875,39,4096,3464,51.18359375,3900,3072,8,159.17578125,25589,4096,3,32,5
2024-10-13 08:41:39.467000008,947,3072,8,127.998046875,39,4096,3467,51.18359375,3902,3072,8,159.17578125,25616,4096,3,32,5
2024-10-13 08:41:40.467000008,948,3072,8,127.998046875,39,4096,3468,51.18359375,3904,3072,8,159.17578125,25643,4096,3,32,5
2024-10-13 08:41:41.467000008,949,3072,8,127.998046875,39,4096,3474,51.18359375,3906,3072,8,159.17578125,25670,4096,3,32,5
2024-10-13 08:41:42.467000008,950,3072,8,127.998046875,39,4096,3477,51.18359375,3908,3072,8,159.17578125,25697,4096,3,32,5
2024-10-13 08:41:43.467000008,951,3072,8,127.998046875,39,4096,3481,51.18359375,3910,3072,8,159.17578125,25724,4096,3,32,5
2024-10-13 08:41:44.467000008,952,3072,8,127.998046875,39,4096,3484,51.18359375,3912,3072,8,159.17578125,25751,4096,3,32,5
2024-10-13 08:41:45.467000008,953,3072,8,127.998046875,39,4096,3487,51.18359375,3914,3072,8,159.17578125,25778,4096,3,32,5
2024-10-13 08:41:46.467000008,954,3072,8,127.998046875,39,4096,3491,51.18359375,3916,3072,8,159.17578125,25805,4096,3,32,5
2024-10-13 08:41:47.467000008,955,3072,8,127.998046875,39,4096,3491,51.18359375,3918,3072,8,159.17578125,25832,4096,3,32,5
2024-10-13 08:41:48.467000008,956,3072,8,127.998046875,39,4096,3497,51.18359375,3920,3072,8,159.17578125,25859,4096,3,32,5
2024-10-13 08:41:49.467000008,957,3072,8,127.998046875,39,4096,3501,51.18359375,3922,3072,8,159.17578125,25886,4096,3,32,5
2024-10-13 08:41:50.467000008,958,3072,8,127.998046875,39,4096,3504,51.18359375,3924,3072,8,159.17578125,25913,4096,3,32,5
2024-10-13 08:41:51.467000008,959,3072,8,127.998046875,39,4096,3507,51.18359375,3926,3072,8,159.17578125,25940,4096,3,32,5
2024-10-13 08:41:52.467000008,960,3072,8,127.998046875,39,4096,3508,51.18359375,3928,3072,8,159.17578125,25967,4096,3,32,5
2024-10-13 08:41:53.467000008,961,3072,8,127.998046875,39,4096,3514,51.18359375,3930,3072,8,159.17578125,25994,4096,3,32,5
2024-10-13 08:41:54.467000008,962,3072,8,127.998046875,39,4096,3517,51.18359375,3932,3072,8,159.17578125,26021,4096,3,32,5
2024-10-13 08:41:55.467000008,963,3072,8,127.998046875,39,4096,3521,51.18359375,3934,3072,8,159.17578125,26048,4096,3,32,5
2024-10-13 08:41:56.467000008,964,3072,8,127.998046875,39,4096,3521,51.18359375,3936,3072,8,159.17578125,26075,4096,3,32,5
2024-10-13 08:41:57.467000008,965,3072,8,127.998046875,39,4096,3527,51.18359375,3938,3072,8,159.17578125,26102,4096,3,32,5
2024-10-13 08:41:58.467000008,966,3072,8,127.998046875,39,4096,3530,51.18359375,3940,3072,8,159.17578125,26129,4096,3,32,5
2024-10-13 08:41:59.467000008,967,3072,8,127.998046875,39,4096,3534,51.18359375,3942,3072,8,159.17578125,26156,4096,3,32,5
2024-10-13 08:42:00.467000008,968,3072,8,127.998046875,39,4096,3537,51.18359375,3944,3072,8,159.17578125,26183,4096,3,32,5
2024-10-13 08:42:01.467000008,969,3072,8,127.998046875,39,4096,3541,51.18359375,3946,3072,8,159.17578125,26210,4096,3,32,5
2024-10-13 08:42:02.467000008,970,3072,8,127.998046875,39,4096,3541,51.18359375,3948,3072,8,159.17578125,26237,4096,3,32,5
2024-10-13 08:42:03.467000008,971,3072,8,127.998046875,39,4096,3547,51.18359375,3950,3072,8,159.17578125,26264,4096,3,32,5
2024-10-13 08:42:04.467000008,972,3072,8,127.998046875,39,4096,3551,51.18359375,3952,3072,8,159.17578125,26291,4096,3,32,5
2024-10-13 08:42:05.467000008,973,3072,8,127.998046875,39,4096,3554,51.18359375,3954,3072,8,159.17578125,26318,4096,3,32,5
2024-10-13 08:42:06.467000008,974,3072,8,127.998046875,39,4096,3557,51.18359375,3956,3072,8,159.17578125,26345,4096,3,32,5
2024-10-13 08:42:07.467000008,975,3072,8,127.998046875,39,4096,3558,51.18359375,3958,3072,8,159.17578125,26372,4096,3,32,5
2024-10-13 08:42:08.467000008,976,3072,8,127.998046875,39,4096,3564,51.18359375,3960,3072,8,159.17578125,26399,4096,3,32,5
2024-10-13 08:42:09.467000008,977,3072,8,127.998046875,39,4096,3564,51.18359375,3962,3072,8,159.17578125,26426,4096,3,32,6
2024-10-13 08:42:10.467000008,978,3072,8,127.998046875,39,4096,3568,51.18359375,3964,3072,8,159.17578125,26453,4096,3,32,5
2024-10-13 08:42:11.467000008,979,3072,8,127.998046875,39,4096,3574,51.18359375,3966,3072,8,159.17578125,26480,4096,3,32,5
2024-10-13 08:42:12.467000008,980,3072,8,127.998046875,39,4096,3577,51.18359375,3968,3072,8,159.17578125,26507,4096,3,32,5
2024-10-13 08:42:13.467000008,981,3072,8,127.998046875,39,4096,3580,51.18359375,3970,3072,8,159.17578125,26534,4096,3,32,5
2024-10-13 08:42:14.467000008,982,3072,8,127.998046875,39,4096,3584,51.18359375,3972,3072,8,159.17578125,26561,4096,3,32,5
2024-10-13 08:42:15.467000008,983,3072,8,127.998046875,39,4096,3587,51.18359375,3974,3072,8,159.17578125,26588,4096,3,32,5
2024-10-13 08:42:16.467000008,984,3072,8,127.998046875,39,4096,3591,51.18359375,3976,3072,8,159.17578125,26615,4096,3,32,5
2024-10-13 08:42:17.467000008,985,3072,8,127.998046875,39,4096,3594,51.18359375,3978,3072,8,159.17578125,26642,4096,3,32,5
2024-10-13 08:42:18.467000008,986,3072,8,127.998046875,39,4096,3597,51.18359375,3980,3072,8,159.17578125,26669,4096,3,32,5
2024-10-13 08:42:19.467000008,987,3072,8,127.998046875,39,4096,3600,51.18359375,3982,3072,8,159.17578125,26696,4096,3,32,5
2024-10-13 08:42:20.467000008,988,3072,8,127.998046875,39,4096,3604,51.18359375,3984,3072,8,159.17578125,26723,4096,3,32,5
2024-10-13 08:42:21.467000008,989,3072,8,127.998046875,39,4096,3607,51.18359375,3986,3072,8,159.17578125,26750,4096,3,32,5
2024-10-13 08:42:22.467000008,990,3072,8,127.998046875,39,4096,3610,51.18359375,3988,3072,8,159.17578125,26777,4096,3,32,5
2024-10-13 08:42:23.467000008,991,3072,8,127.998046875,39,4096,3614,51.18359375,3990,3072,8,159.17578125,26804,4096,3,32,5
2024-10-13 08:42:24.467000008,992,3072,8,127.998046875,39,4096,3617,51.18359375,3992,3072,8,159.17578125,26831,4096,3,32,5
2024-10-13 08:42:25.467000008,993,3072,8,127.998046875,39,4096,3620,51.18359375,3994,3072,8,159.17578125,26858,4096,3,32,5
2024-10-13 08:42:26.467000008,994,3072,8,127.998046875,39,4096,3624,51.18359375,3996,3072,8,159.17578125,26885,4096,3,32,5
2024-10-13 08:42:27.467000008,995,3072,8,127.998046875,39,4096,3627,51.18359375,3998,3072,8,159.17578125,26912,4096,3,32,5
2024-10-13 08:42:28.467000008,996,3072,8,127.998046875,39,4096,3630,51.18359375,4000,3072,8,159.17578125,26939,4096,3,32,5
2024-10-13 08:42:29.467000008,997,3072,8,127.998046875,39,4096,3634,51.18359375,4002,3072,8,159.17578125,26966,4096,3,32,5
2024-10-13 08:42:30.467000008,998,3072,8,127.998046875,39,4096,3634,51.18359375,4004,3072,8,159.17578125,26993,4096,3,32,5
2024-10-13 08:42:31.467000008,999,3072,8,127.998046875,39,4096,3637,51.18359375,4006,3072,8,159.17578125,27020,4096,3,32,5
2024-10-13 08:42:32.467000008,1000,3072,8,127.998046875,39,4096,3644,51.18359375,4008,3072,8,159.17578125,27047,4096,3,32,5
2024-10-13 08:42:33.467000008,1001,3072,8,127.998046875,39,4096,3647,51.18359375,4010,3072,8,159.17578125,27074,4096,3,32,5
2024-10-13 08:42:34.467000008,1002,3072,8,127.998046875,39,4096,3651,51.18359375,4012,3072,8,159.17578125,27101,4096,3,32,5
2024-10-13 08:42:35.467000008,1003,3072,8,127.998046875,39,4096,3654,51.18359375,4014,3072,8,159.17578125,27128,4096,3,32,5
2024-10-13 08:42:36.467000008,1004,3072,8,127.998046875,39,4096,3657,51.18359375,4016,3072,8,159.17578125,27155,4096,3,32,5
2024-10-13 08:42:37.467000008,1005,3072,8,127.998046875,39,4096,3660,51.18359375,4018,3072,8,159.17578125,27182,4096,3,32,5
2024-10-13 08:42:38.467000008,1006,3072,8,127.998046875,39,4096,3664,51.18359375,4020,3072,8,159.17578125,27209,4096,3,32,5
2024-10-13 08:42:39.467000008,1007,3072,8,127.998046875,39,4096,3667,51.18359375,4022,3072,8,159.17578125,27236,4096,3,32,5
2024-10-13 08:42:40.467000008,1008,3072,8,127.998046875,39,4096,3670,51.18359375,4024,3072,8,159.17578125,27263,4096,3,32,5
2024-10-13 08:42:41.467000008,1009,3072,8,127.998046875,39,4096,3674,51.18359375,4026,3072,8,159.17578125,27290,4096,3,32,5
2024-10-13 08:42:42.467000008,1010,3072,8,127.998046875,39,4096,3677,51.18359375,4028,3072,8,159.17578125,27317,4096,3,32,5
2024-10-13 08:42:43.467000008,1011,3072,8,127.998046875,39,4096,3680,51.18359375,4030,3072,8,159.17578125,27344,4096,3,32,5
2024-10-13 08:42:44.467000008,1012,3072,8,127.998046875,39,4096,3684,51.18359375,4032,3072,8,159.17578125,27371,4096,3,32,5
2024-10-13 08:42:45.467000008,1013,3072,8,127.998046875,39,4096,3687,51.18359375,4034,3072,8,159.17578125,27398,4096,3,32,5
2024-10-13 08:42:46.467000008,1014,3072,8,127.998046875,39,4096,3691,51.18359375,4036,3072,8,159.17578125,27425,4096,3,32,5
2024-10-13 08:42:47.467000008,1015,3072,8,127.998046875,39,4096,3694,51.18359375,4038,3072,8,159.17578125,27452,4096,3,32,5
2024-10-13 08:42:48.467000008,1016,3072,8,127.998046875,39,4096,3697,51.18359375,4040,3072,8,159.17578125,27479,4096,3,32,5
2024-10-13 08:42:49.467000008,1017,3072,8,127.998046875,39,4096,3700,51.18359375,4042,3072,8,159.17578125,27506,4096,3,32,5
2024-10-13 08:42:50.467000008,1018,3072,8,127.998046875,39,4096,3704,51.18359375,4044,3072,8,159.17578125,27533,4096,3,32,5
2024-10-13 08:42:51.467000008,1019,3072,8,127.998046875,39,4096,3707,51.18359375,4046,3072,8,159.17578125,27560,4096,3,32,5
2024-10-13 08:42:52.467000008,1020,3072,8,127.998046875,39,4096,3707,51.18359375,4048,3072,8,159.17578125,27587,4096,3,32,5
2024-10-13 08:42:53.467000008,1021,3072,8,127.998046875,39,4096,3714,51.18359375,4050,3072,8,159.17578125,27614,4096,3,32,5
2024-10-13 08:42:54.467000008,1022,3072,8,127.998046875,39,4096,3717,51.18359375,4052,3072,8,159.17578125,27641,4096,3,32,5
2024-10-13 08:42:55.467000008,1023,3072,8,127.998046875,39,4096,3720,51.18359375,4054,3072,8,159.17578125,27668,4096,3,32,5
2024-10-13 08:42:56.467000008,1024,3072,8,127.998046875,39,4096,3724,51.18359375,4056,3072,8,159.17578125,27695,4096,3,32,5
2024-10-13 08:42:57.467000008,1025,3072,8,127.998046875,39,4096,3727,51.18359375,4058,3072,8,159.17578125,27722,4096,3,32,5
2024-10-13 08:42:58.467000008,1026,3072,8,127.998046875,39,4096,3730,51.18359375,4060,3072,8,159.17578125,27749,4096,3,32,5
2024-10-13 08:42:59.467000008,1027,3072,8,127.998046875,39,4096,3733,51.18359375,4062,3072,8,159.17578125,27776,4096,3,32,5
2024-10-13 08:43:00.467000008,1028,3072,8,127.998046875,39,4096,3737,51.18359375,4064,3072,8,159.17578125,27803,4096,3,32,5
2024-10-13 08:43:01.467000008,1029,3072,8,127.998046875,39,4096,3740,51.18359375,4066,3072,8,159.17578125,27830,4096,3,32,5
2024-10-13 08:43:02.467000008,1030,3072,8,127.998046875,39,4096,3744,51.18359375,4068,3072,8,159.17578125,27857,4096,3,32,5
2024-10-13 08:43:03.467000008,1031,3072,8,127.998046875,39,4096,3747,51.18359375,4070,3072,8,159.17578125,27884,4096,3,32,5
2024-10-13 08:43:04.467000008,1032,3072,8,127.998046875,39,4096,3750,51.18359375,4072,3072,8,159.17578125,27911,4096,3,32,5
2024-10-13 08:43:05.467000008,1033,3072,8,127.998046875,39,4096,3753,51.18359375,4074,3072,8,159.17578125,27938,4096,3,32,5
2024-10-13 08:43:06.467000008,1034,3072,8,127.998046875,39,4096,3757,51.18359375,4076,3072,8,159.17578125,27965,4096,3,32,5
2024-10-13 08:43:07.467000008,1035,3072,8,127.998046875,39,4096,3760,51.18359375,4078,3072,8,159.17578125,27992,4096,3,32,5
2024-10-13 08:43:08.467000008,1036,3072,8,127.998046875,39,4096,3763,51.18359375,4080,3072,8,159.17578125,28019,4096,3,32,5
2024-10-13 08:43:09.467000008,1037,3072,8,127.998046875,39,4096,3764,51.18359375,4082,3072,8,159.17578125,28046,4096,3,32,6
2024-10-13 08:43:10.467000008,1038,3072,8,127.998046875,39,4096,3768,51.18359375,4084,3072,8,159.17578125,28073,4096,3,32,5
2024-10-13 08:43:11.467000008,1039,3072,8,127.998046875,39,4096,3773,51.18359375,4086,3072,8,159.17578125,28100,4096,3,32,5
2024-10-13 08:43:12.467000008,1040,3072,8,127.998046875,39,4096,3777,51.18359375,4088,3072,8,159.17578125,28127,4096,3,32,5
2024-10-13 08:43:13.467000008,1041,3072,8,127.998046875,39,4096,3777,51.18359375,4090,3072,8,159.17578125,28154,4096,3,32,5
2024-10-13 08:43:14.467000008,1042,3072,8,127.998046875,39,4096,3783,51.18359375,4092,3072,8,159.17578125,28181,4096,3,32,5
2024-10-13 08:43:15.467000008,1043,3072,8,127.998046875,39,4096,3787,51.18359375,4094,3072,8,159.17578125,28208,4096,3,32,6
2024-10-13 08:43:16.467000008,1044,3072,8,127.998046875,39,4096,3790,51.18359375,4096,3072,8,159.17578125,28235,4096,3,32,5
2024-10-13 08:43:17.467000008,1045,3072,8,127.998046875,39,4096,3793,51.18359375,4098,3072,8,159.17578125,28262,4096,3,32,5
2024-10-13 08:43:18.467000008,1046,3072,8,127.998046875,39,4096,3797,51.18359375,4100,3072,8,159.17578125,28289,4096,3,32,5
2024-10-13 08:43:19.467000008,1047,3072,8,127.998046875,39,4096,3800,51.18359375,4102,3072,8,159.17578125,28316,4096,3,32,5
2024-10-13 08:43:20.467000008,1048,3072,8,127.998046875,39,4096,3803,51.18359375,4104,3072,8,159.17578125,28343,4096,3,32,5
2024-10-13 08:43:21.467000008,1049,3072,8,127.998046875,39,4096,3807,51.18359375,4106,3072,8,159.17578125,28370,4096,3,32,5
2024-10-13 08:43:22.467000008,1050,3072,8,127.998046875,39,4096,3810,51.18359375,4108,3072,8,159.17578125,28397,4096,3,32,5
2024-10-13 08:43:23.467000008,1051,3072,8,127.998046875,39,4096,3813,51.18359375,4110,3072,8,159.17578125,28424,4096,3,32,6
2024-10-13 08:43:24.467000008,1052,3072,8,127.998046875,39,4096,3815,51.18359375,4112,3072,8,159.17578125,28451,4096,3,32,5
2024-10-13 08:43:25.467000008,1053,3072,8,127.998046875,39,4096,3820,51.18359375,4114,3072,8,159.17578125,28478,4096,3,32,5
2024-10-13 08:43:26.467000008,1054,3072,8,127.998046875,39,4096,3823,51.18359375,4116,3072,8,159.17578125,28505,4096,3,32,5
2024-10-13 08:43:27.467000008,1055,3072,8,127.998046875,39,4096,3827,51.18359375,4118,3072,8,159.17578125,28532,4096,3,32,5
2024-10-13 08:43:28.467000008,1056,3072,8,127.998046875,39,4096,3830,51.18359375,4120,3072,8,159.17578125,28559,4096,3,32,5
2024-10-13 08:43:29.467000008,1057,3072,8,127.998046875,39,4096,3833,51.18359375,4122,3072,8,159.17578125,28586,4096,3,32,5
2024-10-13 08:43:30.467000008,1058,3072,8,127.998046875,39,4096,3837,51.18359375,4124,3072,8,159.17578125,28613,4096,3,32,5
2024-10-13 08:43:31.467000008,1059,3072,8,127.998046875,39,4096,3840,51.18359375,4126,3072,8,159.17578125,28640,4096,3,32,5
2024-10-13 08:43:32.467000008,1060,3072,8,127.998046875,39,4096,3843,51.18359375,4128,3072,8,159.17578125,28667,4096,3,32,5
2024-10-13 08:43:33.467000008,1061,3072,8,127.998046875,39,4096,3847,51.18359375,4130,3072,8,159.17578125,28694,4096,3,32,7
2024-10-13 08:43:34.467000008,1062,3072,8,127.998046875,39,4096,3848,51.18359375,4132,3072,8,159.17578125,28721,4096,3,32,5
2024-10-13 08:43:35.467000008,1063,3072,8,127.998046875,39,4096,3853,51.18359375,4134,3072,8,159.17578125,28748,4096,3,32,5
2024-10-13 08:43:36.467000008,1064,3072,8,127.998046875,39,4096,3857,51.18359375,4136,3072,8,159.17578125,28775,4096,3,32,5
2024-10-13 08:43:37.467000008,1065,3072,8,127.998046875,39,4096,3860,51.18359375,4138,3072,8,159.17578125,28802,4096,3,32,5
2024-10-13 08:43:38.467000008,1066,3072,8,127.998046875,39,4096,3863,51.18359375,4140,3072,8,159.17578125,28829,4096,3,32,5
2024-10-13 08:43:39.467000008,1067,3072,8,127.998046875,39,4096,3867,51.18359375,4142,3072,8,159.17578125,28856,4096,3,32,5
2024-10-13 08:43:40.467000008,1068,3072,8,127.998046875,39,4096,3870,51.18359375,4144,3072,8,159.17578125,28883,4096,3,32,5
2024-10-13 08:43:41.467000008,1069,3072,8,127.998046875,39,4096,3873,51.18359375,4146,3072,8,159.17578125,28910,4096,3,32,8
2024-10-13 08:43:42.467000008,1070,3072,8,127.998046875,39,4096,3878,51.18359375,4148,3072,8,159.17578125,28937,4096,3,32,5
2024-10-13 08:43:43.467000008,1071,3072,8,127.998046875,39,4096,3880,51.18359375,4150,3072,8,159.17578125,28964,4096,3,32,5
2024-10-13 08:43:44.467000008,1072,3072,8,127.998046875,39,4096,3883,51.18359375,4152,3072,8,159.17578125,28991,4096,3,32,5
2024-10-13 08:43:45.467000008,1073,3072,8,127.998046875,39,4096,3887,51.18359375,4154,3072,8,159.17578125,29018,4096,3,32,5
2024-10-13 08:43:46.467000008,1074,3072,8,127.998046875,39,4096,3890,51.18359375,4156,3072,8,159.17578125,29045,4096,3,32,5
2024-10-13 08:43:47.467000008,1075,3072,8,127.998046875,39,4096,3893,51.18359375,4158,3072,8,159.17578125,29072,4096,3,32,5
2024-10-13 08:43:48.467000008,1076,3072,8,127.998046875,39,4096,3897,51.18359375,4160,3072,8,159.17578125,29099,4096,3,32,5
2024-10-13 08:43:49.467000008,1077,3072,8,127.998046875,39,4096,3900,51.18359375,4162,3072,8,159.17578125,29126,4096,3,32,5
2024-10-13 08:43:50.467000008,1078,3072,8,127.998046875,39,4096,3903,51.18359375,4164,3072,8,159.17578125,29153,4096,3,32,5
2024-10-13 08:43:51.467000008,1079,3072,8,127.998046875,39,4096,3906,51.18359375,4166,3072,8,159.17578125,29180,4096,3,32,5
2024-10-13 08:43:52.467000008,1080,3072,8,127.998046875,39,4096,3907,51.18359375,4168,3072,8,159.17578125,29207,4096,3,32,5
2024-10-13 08:43:53.467000008,1081,3072,8,127.998046875,39,4096,3913,51.18359375,4170,3072,8,159.17578125,29234,4096,3,32,6
2024-10-13 08:43:54.467000008,1082,3072,8,127.998046875,39,4096,3916,51.18359375,4172,3072,8,159.17578125,29261,4096,3,32,5
2024-10-13 08:43:55.467000008,1083,3072,8,127.998046875,39,4096,3919,51.18359375,4174,3072,8,159.17578125,29288,4096,3,32,5
2024-10-13 08:43:56.467000008,1084,3072,8,127.998046875,39,4096,3923,51.18359375,4176,3072,8,159.17578125,29315,4096,3,32,5
2024-10-13 08:43:57.467000008,1085,3072,8,127.998046875,39,4096,3926,51.18359375,4178,3072,8,159.17578125,29342,4096,3,32,5
2024-10-13 08:43:58.467000008,1086,3072,8,127.998046875,39,4096,3930,51.18359375,4180,3072,8,159.17578125,29369,4096,3,32,5
2024-10-13 08:43:59.467000008,1087,3072,8,127.998046875,39,4096,3933,51.18359375,4182,3072,8,159.17578125,29396,4096,3,32,8
2024-10-13 08:44:00.467000008,1088,3072,8,127.998046875,39,4096,3936,51.18359375,4184,3072,8,159.17578125,29423,4096,3,32,5
2024-10-13 08:44:01.467000008,1089,3072,8,127.998046875,39,4096,3939,51.18359375,4186,3072,8,159.17578125,29450,4096,3,32,6
2024-10-13 08:44:02.467000008,1090,3072,8,127.998046875,39,4096,3941,51.18359375,4188,3072,8,159.17578125,29477,4096,3,32,5
2024-10-13 08:44:03.467000008,1091,3072,8,127.998046875,39,4096,3946,51.18359375,4190,3072,8,159.17578125,29504,4096,3,32,5
2024-10-13 08:44:04.467000008,1092,3072,8,127.998046875,39,4096,3950,51.18359375,4192,3072,8,159.17578125,29531,4096,3,32,5
2024-10-13 08:44:05.467000008,1093,3072,8,127.998046875,39,4096,3953,51.18359375,4194,3072,8,159.17578125,29558,4096,3,32,5
2024-10-13 08:44:06.467000008,1094,3072,8,127.998046875,39,4096,3956,51.18359375,4196,3072,8,159.17578125,29585,4096,3,32,5
2024-10-13 08:44:07.467000008,1095,3072,8,127.998046875,39,4096,3959,51.18359375,4198,3072,8,159.17578125,29612,4096,3,32,5
2024-10-13 08:44:08.467000008,1096,3072,8,127.998046875,39,4096,3963,51.18359375,4200,3072,8,159.17578125,29639,4096,3,32,5
2024-10-13 08:44:09.467000008,1097,3072,8,127.998046875,39,4096,3966,51.18359375,4202,3072,8,159.17578125,29666,4096,3,32,5
2024-10-13 08:44:10.467000008,1098,3072,8,127.998046875,39,4096,3970,51.18359375,4204,3072,8,159.17578125,29693,4096,3,32,8
2024-10-13 08:44:11.467000008,1099,3072,8,127.998046875,39,4096,3973,51.18359375,4206,3072,8,159.17578125,29720,4096,3,32,5
2024-10-13 08:44:12.467000008,1100,3072,8,127.998046875,39,4096,3976,51.18359375,4208,3072,8,159.17578125,29747,4096,3,32,5
2024-10-13 08:44:13.467000008,1101,3072,8,127.998046875,39,4096,3979,51.18359375,4210,3072,8,159.17578125,29774,4096,3,32,8
2024-10-13 08:44:14.467000008,1102,3072,8,127.998046875,39,4096,3983,51.18359375,4212,3072,8,159.17578125,29801,4096,3,32,5
2024-10-13 08:44:15.467000008,1103,3072,8,127.998046875,39,4096,3986,51.18359375,4214,3072,8,159.17578125,29828,4096,3,32,5
2024-10-13 08:44:16.467000008,1104,3072,8,127.998046875,39,4096,3990,51.18359375,4216,3072,8,159.17578125,29855,4096,3,32,5
2024-10-13 08:44:17.467000008,1105,3072,8,127.998046875,39,4096,3993,51.18359375,4218,3072,8,159.17578125,29882,4096,3,32,5
2024-10-13 08:44:18.467000008,1106,3072,8,127.998046875,39,4096,3996,51.18359375,4220,3072,8,159.17578125,29909,4096,3,32,5
2024-10-13 08:44:19.467000008,1107,3072,8,127.998046875,39,4096,4000,51.18359375,4222,3072,8,159.17578125,29936,4096,3,32,5
2024-10-13 08:44:20.467000008,1108,3072,8,127.998046875,39,4096,4003,51.18359375,4224,3072,8,159.17578125,29963,4096,3,32,5
2024-10-13 08:44:21.467000008,1109,3072,8,127.998046875,39,4096,4006,51.18359375,4226,3072,8,159.17578125,29990,4096,3,32,5
2024-10-13 08:44:22.467000008,1110,3072,8,127.998046875,39,4096,4009,51.18359375,4228,3072,8,159.17578125,30017,4096,3,32,5
2024-10-13 08:44:23.467000008,1111,3072,8,127.998046875,39,4096,4013,51.18359375,4230,3072,8,159.17578125,30044,4096,3,32,5
2024-10-13 08:44:24.467000008,1112,3072,8,127.998046875,39,4096,4016,51.18359375,4232,3072,8,159.17578125,30071,4096,3,32,5
2024-10-13 08:44:25.467000008,1113,3072,8,127.998046875,39,4096,4020,51.18359375,4234,3072,8,159.17578125,30098,4096,3,32,8
2024-10-13 08:44:26.467000008,1114,3072,8,127.998046875,39,4096,4023,51.18359375,4236,3072,8,159.17578125,30125,4096,3,32,5
2024-10-13 08:44:27.467000008,1115,3072,8,127.998046875,39,4096,4026,51.18359375,4238,3072,8,159.17578125,30152,4096,3,32,5
2024-10-13 08:44:28.467000008,1116,3072,8,127.998046875,39,4096,4030,51.18359375,4240,3072,8,159.17578125,30179,4096,3,32,5
2024-10-13 08:44:29.467000008,1117,3072,8,127.998046875,39,4096,4033,51.18359375,4242,3072,8,159.17578125,30206,4096,3,32,5
2024-10-13 08:44:30.467000008,1118,3072,8,127.998046875,39,4096,4036,51.18359375,4244,3072,8,159.17578125,30233,4096,3,32,5
2024-10-13 08:44:31.467000008,1119,3072,8,127.998046875,39,4096,4039,51.18359375,4246,3072,8,159.17578125,30260,4096,3,32,5
2024-10-13 08:44:32.467000008,1120,3072,8,127.998046875,39,4096,4043,51.18359375,4248,3072,8,159.17578125,30287,4096,3,32,5
2024-10-13 08:44:33.467000008,1121,3072,8,127.998046875,39,4096,4046,51.18359375,4250,3072,8,159.17578125,30314,4096,3,32,5
2024-10-13 08:44:34.467000008,1122,3072,8,127.998046875,39,4096,4050,51.18359375,4252,3072,8,159.17578125,30341,4096,3,32,5
